%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
95108860219,5943,95112000000,world,1.35405078151e-05,3.87675586124e-05,-1.41931812383e-06,0.0547555984725,-0.000974247928087,0.0678080158656
95118957107,5944,95128000000,world,5.26292498733e-06,1.51766490014e-05,-5.59740277357e-07,0.0547533767161,-0.000967174959984,0.0678018723751
95139108472,5945,95144000000,world,-1.54216796094e-06,-9.14150242467e-06,2.2538000378e-06,0.0547532684765,-0.000962463568369,0.0677969538399
95159305433,5946,95160000000,world,1.99223207149e-05,6.60418992496e-05,-5.75044590316e-06,0.0547549063307,-0.000959850934421,0.0677929321898
95169414593,5947,95176000000,world,1.3827499321e-05,4.10855145356e-05,-1.74035407762e-06,0.0547571329092,-0.000958375055653,0.0677899361632
95189530415,5948,95192000000,world,5.49546087707e-06,1.6433857776e-05,-6.7740288928e-07,0.0547586404657,-0.000957005339426,0.0677883802109
95199588406,5949,95208000000,world,-2.67377564764e-06,-8.25692390863e-06,3.74744021948e-07,0.0547617780047,-0.000956893940907,0.0677862563563
95219725713,5950,95224000000,world,2.21811518582e-05,6.69670225558e-05,-2.68166854636e-06,0.0547683160133,-0.000958706627001,0.0677824479047
95239912323,5951,95240000000,world,1.40182515572e-05,4.22038002956e-05,-1.45771512511e-06,0.0547786745218,-0.00096211390087,0.0677782905793
95249969279,5952,95256000000,world,5.62811272446e-06,1.70953305671e-05,-5.59955140678e-07,0.0547919967846,-0.000967537627486,0.0677749824797
95270082890,5953,95272000000,world,-2.05183847855e-06,-8.54613017138e-06,4.25558762281e-07,0.0548073414077,-0.000974721878368,0.0677723840924
95280135776,5954,95288000000,world,2.0193162966e-05,6.63178992292e-05,-2.44576265761e-06,0.0548236651208,-0.000983032625643,0.0677702210068
95300246942,5955,95304000000,world,1.2958642542e-05,4.02147327523e-05,-1.22510120767e-06,0.0548392850509,-0.000991836937162,0.0677681828899
95310303298,5956,95320000000,world,4.59251662844e-06,1.43170406061e-05,-3.95428920673e-07,0.0548531145843,-0.00100068333847,0.0677660546319
