%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
74305547333,4643,74312000000,world,3.0361417057e-07,-8.65539199557e-07,-2.12252974938e-07,0.057323388808,-0.00135498240146,0.0657076221413
74325659929,4644,74328000000,world,-5.20262573686e-06,1.42315823706e-05,1.87569997835e-06,0.0573242404772,-0.00135356544846,0.0657021794273
74335716986,4645,74344000000,world,-3.21700790597e-05,7.22839687529e-05,1.40114233056e-05,0.0573172480639,-0.00135464348516,0.0656959908578
74355886024,4646,74360000000,world,-2.35846953694e-05,5.88690429812e-05,9.55384512673e-06,0.0573214837081,-0.00135409770833,0.0656955529286
74375998904,4647,74376000000,world,-5.38044092943e-06,1.49673674105e-05,2.06116615806e-06,0.0573372958811,-0.00135358767496,0.0656941880114
74386054299,4648,74392000000,world,1.78293605329e-08,1.81721797343e-07,7.47341277037e-08,0.057343662623,-0.00135299595689,0.0656932713805
74406194800,4649,74408000000,world,-4.59198685665e-07,1.65452391669e-06,2.35998813752e-07,0.0573528059285,-0.00134499430964,0.0656820740722
74416249709,4650,74424000000,world,-1.44906612476e-05,6.51530821675e-05,9.25652579347e-06,0.057348952382,-0.00133982877245,0.0656697933851
74436414679,4651,74440000000,world,-1.18669403473e-05,3.3251307435e-05,4.77172190028e-06,0.0573643719161,-0.00134068343431,0.0656698183851
74446468631,4652,74456000000,world,-1.29991204847e-06,3.75407850828e-06,5.34731983548e-07,0.0573789892353,-0.00133966791312,0.0656673369759
74466577650,4653,74472000000,world,-2.17262087525e-05,6.62152213247e-05,9.28821355204e-06,0.0573765489396,-0.00133824525009,0.0656578456798
74486726762,4654,74488000000,world,-1.3024889305e-05,3.59173612395e-05,5.20241372189e-06,0.0573914745744,-0.00133727670922,0.0656563775362
74506889715,4655,74504000000,world,-2.19676011914e-06,6.47811374332e-06,1.00230799877e-06,0.0574030275813,-0.00132943672231,0.0656483578275
74527183004,4656,74520000000,world,-2.04890693758e-05,6.90924251129e-05,1.15552572282e-05,0.0573994130913,-0.00132567722685,0.0656374278326
74527183004,4657,74536000000,world,-1.38963818944e-05,3.82881311992e-05,5.71614952539e-06,0.0574138699049,-0.00132581606324,0.0656370346052
74547331442,4658,74552000000,world,-3.19049155219e-06,8.70279869391e-06,1.29500341394e-06,0.0574279871129,-0.00132511570773,0.0656348767886
74567482142,4659,74568000000,world,-2.42195476377e-05,7.01529470116e-05,1.08891499679e-05,0.057424084571,-0.0013244397386,0.0656257379968
74577537441,4660,74584000000,world,-1.48112979815e-05,3.90927494429e-05,5.57088112012e-06,0.0574372592938,-0.00132418964634,0.065624432099
74597649274,4661,74600000000,world,-9.2390440382e-06,2.36666364241e-05,3.15977858069e-06,0.0574437657337,-0.00132396045225,0.0656232297098
74607707303,4662,74616000000,world,-2.17657143751e-05,6.91935244132e-05,1.19177451217e-05,0.0574424235354,-0.00131410660344,0.0656054368116
74627842793,4663,74632000000,world,-1.89721534027e-05,5.27595157354e-05,8.01323108516e-06,0.0574487283919,-0.00131501616992,0.0656053812119
74648175407,4664,74648000000,world,-2.23692189763e-06,5.7713011493e-06,8.00272569308e-07,0.0574660351195,-0.00131664024193,0.0656025973337
74658269688,4665,74664000000,world,-2.48870144053e-05,6.56523687175e-05,8.56007545433e-06,0.0574586644756,-0.00131934166831,0.0655952279532
74678384445,4666,74680000000,world,-1.93307267571e-05,4.99436468637e-05,7.09420945914e-06,0.0574632750362,-0.00132045554371,0.0655956003532
74688439166,4667,74696000000,world,-1.80901048587e-06,4.52813081415e-06,6.99080248705e-07,0.0574740899369,-0.00131699265072,0.0655898119831
74708548238,4668,74712000000,world,-2.73070246421e-05,6.51733937387e-05,1.02487851999e-05,0.0574659005765,-0.00131893391421,0.0655824429234
74718646174,4669,74728000000,world,-2.04011192388e-05,5.15686043305e-05,7.96866281537e-06,0.0574701794583,-0.00131973399378,0.0655824546288
74738776049,4670,74744000000,world,-8.96317459931e-06,2.37319414435e-05,3.56154943361e-06,0.0574791448441,-0.00132225574585,0.06558240777
74759092942,4671,74760000000,world,1.68567151982e-06,-3.97783322696e-06,-6.47545482564e-07,0.0574882652898,-0.00132490636032,0.0655819723946
74769172466,4672,74776000000,world,-2.29270198113e-05,5.87775282904e-05,9.08806351485e-06,0.0574793274017,-0.00132493654616,0.0655737610619
74789320403,4673,74792000000,world,-6.77540970639e-06,1.77330845984e-05,2.67935075305e-06,0.0574917832927,-0.00132290513456,0.0655697063283
74799410556,4674,74808000000,world,3.85701820422e-06,-9.67624977806e-06,-1.17279953983e-06,0.0575006968835,-0.0013211681014,0.0655670626245
74819520742,4675,74824000000,world,-2.07029591686e-05,5.33080788471e-05,7.66337173247e-06,0.0574943934245,-0.00132313969608,0.0655615307186
74839662305,4676,74840000000,world,-9.98487382806e-06,2.56772669175e-05,3.87601764618e-06,0.0575055443474,-0.00132443868511,0.0655621253429
74849768815,4677,74856000000,world,7.83899241323e-07,-1.91565469306e-06,-2.39257979254e-07,0.057516758093,-0.0013257171496,0.065562211174
74869922214,4678,74872000000,world,-2.40094634576e-05,6.06996578563e-05,8.73757065686e-06,0.0575101851716,-0.00132454586273,0.0655542318683
74880110652,4679,74888000000,world,-1.29640225458e-05,3.28690494597e-05,4.9428058747e-06,0.0575211426181,-0.00132107430552,0.0655506486616
74900249759,4680,74904000000,world,-7.52504247437e-06,1.89028327263e-05,2.78590076044e-06,0.0575269670941,-0.00131920295164,0.0655482664116
74910331741,4681,74920000000,world,-2.57387437227e-05,6.72044153879e-05,1.16596543134e-05,0.0575284044602,-0.00131482780999,0.065535574968
74930478149,4682,74936000000,world,-1.55990853444e-05,3.89208190291e-05,5.91066321165e-06,0.0575419887133,-0.00131374075824,0.0655338544409
