%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
186870593810,11311,186880000000,honey/imu,-3.93782152846e-06,-1.76802687114e-05,0.705512611702,0.708697364466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.24628992368e-05,3.5659198415e-05,-0.000176292392115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022004075799,-8.53932005523e-06,0.000200214263403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186890744968,11312,186896000000,honey/imu,-4.39474380982e-06,-1.77096348533e-05,0.705511594435,0.708698377157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.3142894728e-05,3.82098403235e-05,-0.000179995014696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138747377124,2.14601630729e-05,0.000222007574097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186910953966,11313,186912000000,honey/imu,-4.86457535093e-06,-1.77276552707e-05,0.705510564872,0.708699402085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.31333150047e-05,4.04449468097e-05,-0.000182048168134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00230947782429,1.05185267006e-05,-0.000593492102201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186921027225,11314,186928000000,honey/imu,-5.34694108818e-06,-1.77267612448e-05,0.705509524514,0.708700437757,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.23328478831e-05,4.35887542834e-05,-0.000184032762843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105602658786,-4.62017116315e-06,0.000253847832132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186941257775,11315,186944000000,honey/imu,-5.84307951258e-06,-1.76964504788e-05,0.705508472087,0.708701485441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.08707112194e-05,4.73604828438e-05,-0.000186143775351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153793580434,5.73323741063e-06,0.000338367813701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186951403727,11316,186960000000,honey/imu,-6.34906510323e-06,-1.76376325422e-05,0.705507408639,0.708702544093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.92255834619e-05,5.0474119248e-05,-0.000187954628747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00208024472247,8.14238619902e-05,0.000275087464638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186971653009,11317,186976000000,honey/imu,-6.85855887302e-06,-1.75570172463e-05,0.705506337265,0.708703610633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.76546980144e-05,5.24016278329e-05,-0.00018920435401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00386361454215,6.24048317161e-05,-0.00110403210621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186991898896,11318,186992000000,honey/imu,-7.36598452978e-06,-1.74621558398e-05,0.705505261039,0.708704681999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.6265303119e-05,5.32592021273e-05,-0.000189961762892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249565648831,-0.000121323218438,0.000913062501421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187001970604,11319,187008000000,honey/imu,-7.86835102396e-06,-1.73579886924e-05,0.705504181628,0.708705756533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.50167330097e-05,5.36022681617e-05,-0.000190523349139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00277208982336,0.000179431461688,0.000203409080718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187022121347,11320,187024000000,honey/imu,-8.36535423697e-06,-1.72462037719e-05,0.705503098947,0.708706834318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.39309439303e-05,5.37332848318e-05,-0.000191114441224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00378537863005,-0.000240532510428,-0.000296650716368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
