%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
29189671362,1810,29192000000,world,-2.63397777628e-05,-2.33034753357e-05,1.35746070932e-05,6.07646823559e-05,5.62242804625e-05,-8.58291840376e-05
29199775831,1811,29208000000,world,-3.20746573314e-05,-2.30670604043e-05,1.05613323944e-05,5.87916835902e-05,5.43706292998e-05,-8.29463877454e-05
29219962319,1812,29224000000,world,-3.74540007303e-05,-2.00236353839e-05,4.17007687486e-06,5.65648462378e-05,5.22683991986e-05,-8.07494379836e-05
29230019165,1813,29240000000,world,-4.08974542975e-05,-1.33138801317e-05,-5.31231390182e-06,5.19344934539e-05,5.08187243735e-05,-7.88973478653e-05
29250206008,1814,29256000000,world,-3.95862015208e-05,-3.72482750466e-06,-1.54307744755e-05,4.79173766801e-05,5.06746215299e-05,-7.74514540257e-05
29270318069,1815,29272000000,world,-3.61896392873e-05,2.15245890278e-06,-2.02489033611e-05,4.11139736307e-05,5.12901277299e-05,-7.65545654113e-05
29280372367,1816,29288000000,world,6.51361898576e-06,-8.65727892833e-07,4.25475024389e-06,4.92495091849e-05,5.94633435474e-05,-8.17420136541e-05
29300519567,1817,29304000000,world,-3.22903873722e-05,5.89658038667e-06,-2.29115936996e-05,4.1283666823e-05,5.23760442289e-05,-7.61957476461e-05
29320634054,1818,29320000000,world,-2.876952723e-05,8.29043026484e-06,-2.3747969124e-05,4.36639493439e-05,5.3395624155e-05,-7.52312352559e-05
29340747675,1819,29336000000,world,-2.58866113244e-05,9.67777395105e-06,-2.37768269373e-05,3.95787827852e-05,5.42389473837e-05,-7.42028156411e-05
29350802843,1820,29352000000,world,-2.43753347552e-05,1.01727529045e-05,-2.35991465218e-05,3.61409463431e-05,5.46545539579e-05,-7.35608631337e-05
29360895663,1821,29368000000,world,-2.39126466237e-05,1.02367717088e-05,-2.35798489203e-05,4.35235828645e-05,5.48124449192e-05,-7.32885789134e-05
29381203884,1822,29384000000,world,-2.280490938e-05,1.0316083725e-05,-2.33648532254e-05,3.92748182828e-05,5.38899716836e-05,-7.2390546451e-05
29391261699,1823,29400000000,world,-2.02376031231e-05,1.02461285694e-05,-2.21709997595e-05,3.40167048743e-05,5.15311012745e-05,-7.04769442891e-05
29411410008,1824,29416000000,world,-1.7994463016e-05,9.75931159834e-06,-2.05071846459e-05,3.91378218574e-05,4.91050230104e-05,-6.85364841794e-05
29431520582,1825,29432000000,world,-1.56799734786e-05,8.93785567023e-06,-1.83665166889e-05,3.3743577626e-05,4.62792629525e-05,-6.60923050475e-05
29441623231,1826,29448000000,world,-1.30576239959e-05,7.4491630856e-06,-1.52495969742e-05,2.89303534076e-05,4.28209844459e-05,-6.43412620312e-05
29461781681,1827,29464000000,world,-1.02992165061e-05,5.09706659396e-06,-1.11219509676e-05,3.40946674883e-05,3.87769703483e-05,-6.36748840195e-05
29471869462,1828,29480000000,world,-7.52903624153e-06,2.23027082457e-06,-6.557064194e-06,3.14166473818e-05,3.54325452007e-05,-6.38809509903e-05
29491991435,1829,29496000000,world,-4.86886521442e-06,-6.94379731848e-07,-1.96610973492e-06,3.02088548835e-05,3.32293134213e-05,-6.4831538385e-05
29502103544,1830,29512000000,world,4.04151215932e-05,2.8866965038e-06,1.93874524871e-05,3.38838617917e-05,4.09946132231e-05,-7.09203587281e-05
29522537140,1831,29528000000,world,3.15440301973e-05,2.5856760266e-05,-1.12864980711e-05,3.04345829981e-05,3.82097004431e-05,-7.05013523661e-05
29542735601,1832,29544000000,world,-5.82935676049e-06,-8.63230664417e-06,6.73352239535e-06,4.19962386943e-05,3.0360613925e-05,-6.72641588486e-05
29562951908,1833,29560000000,world,-6.66206184841e-06,-1.0939784784e-05,9.35401497688e-06,4.85030259415e-05,2.98695107128e-05,-6.86509170068e-05
29583118760,1834,29576000000,world,-7.4800345141e-06,-1.32802538621e-05,1.21282403436e-05,4.86396989781e-05,2.91937200743e-05,-7.05984400822e-05
29583118760,1835,29592000000,world,-8.60436116513e-06,-1.59143495176e-05,1.50145868856e-05,4.89563877219e-05,2.82223995374e-05,-7.25977535709e-05
29603861347,1836,29608000000,world,-1.02470854192e-05,-1.88350145914e-05,1.76714049605e-05,5.17282006321e-05,2.69992310924e-05,-7.40074796291e-05
29613937618,1837,29624000000,world,-1.20177029632e-05,-2.11669345735e-05,1.90071920476e-05,5.86964360038e-05,2.59791951674e-05,-7.41223200383e-05
29634345465,1838,29640000000,world,7.37296238717e-06,1.23572798846e-05,-1.01153930039e-05,4.03804908093e-05,2.94687957886e-05,-7.65024075111e-05
29654460530,1839,29656000000,world,7.02630757359e-06,1.16977480504e-05,-9.1089911794e-06,3.77131394824e-05,2.89245517275e-05,-7.59424101393e-05
29664706862,1840,29672000000,world,-1.43647365654e-05,-2.42156589988e-05,1.91131686276e-05,5.81894733143e-05,2.41647477208e-05,-7.22249548732e-05
29684817653,1841,29688000000,world,-1.44290904448e-05,-2.44719909602e-05,1.91456292568e-05,5.49315817271e-05,2.40725579927e-05,-7.18927117744e-05
29694876940,1842,29704000000,world,-1.42781369914e-05,-2.44187683058e-05,1.92886380602e-05,5.34626070509e-05,2.41494152939e-05,-7.16689787034e-05
29715014383,1843,29720000000,world,6.5049845474e-06,1.04164406131e-05,-7.77151883607e-06,4.33317226176e-05,2.75994054596e-05,-7.4055083381e-05
29735180781,1844,29736000000,world,-1.71843575904e-05,-2.56210639481e-05,1.81012331149e-05,5.25351423248e-05,2.00763518099e-05,-6.97983409252e-05
29745284845,1845,29752000000,world,7.6953934531e-06,8.89530422326e-06,-4.63249658015e-06,3.40697414616e-05,2.30274221261e-05,-7.22057615252e-05
29765530069,1846,29768000000,world,-2.53145549338e-05,-2.54900093713e-05,1.05243934221e-05,4.84234779663e-05,1.16936635184e-05,-6.55614669135e-05
29775626878,1847,29784000000,world,-2.77330006602e-05,-2.36689585953e-05,6.25336831026e-06,4.34156789499e-05,9.11960620506e-06,-6.38701164475e-05
29795743490,1848,29800000000,world,-2.89219585741e-05,-2.13853834491e-05,2.49470625552e-06,4.25535643533e-05,7.95173330986e-06,-6.24228210436e-05
29826039877,1849,29824000000,world,1.21872678399e-05,7.70232280997e-06,8.25601396296e-07,3.24542000301e-05,1.51557266897e-05,-6.73691624427e-05
29846241635,1850,29832000000,world,-2.84260319214e-05,-1.85798802027e-05,-7.42085183239e-07,4.13760463753e-05,7.11347732043e-06,-6.25807447715e-05
29846241635,1851,29848000000,world,-2.79181446142e-05,-1.77127457754e-05,-1.61522708443e-06,4.05952179403e-05,6.18888227673e-06,-6.26344085667e-05
29856330120,1852,29864000000,world,-2.77220932792e-05,-1.73810878809e-05,-1.90132622805e-06,3.99018943917e-05,5.30514802036e-06,-6.22708863481e-05
29876566845,1853,29880000000,world,-2.71748901695e-05,-1.66691945503e-05,-2.42904655821e-06,3.87416480974e-05,3.09315867845e-06,-6.15072721775e-05
29886643986,1854,29896000000,world,-2.57967389821e-05,-1.51982337673e-05,-3.21808861327e-06,3.72142807275e-05,-6.79445639805e-07,-6.11438848702e-05
29906924136,1855,29912000000,world,-2.42817785865e-05,-1.38919244116e-05,-3.55665126314e-06,3.5932196252e-05,-4.17015663636e-06,-6.08783584369e-05
29927068425,1856,29928000000,world,-2.20766279703e-05,-1.23989934916e-05,-3.46177202375e-06,3.4937470994e-05,-6.25704192848e-06,-6.05912899667e-05
29937177158,1857,29944000000,world,-1.8855308834e-05,-1.06035550041e-05,-2.80484819659e-06,3.42737882096e-05,-7.06468271167e-06,-5.96338015755e-05
29967508231,1858,29960000000,world,-1.47247260686e-05,-8.6685178875e-06,-1.55353392824e-06,3.40911163857e-05,-7.31374447668e-06,-5.86795529336e-05
29967508231,1859,29976000000,world,-9.73228760534e-06,-6.66498800645e-06,1.43130675997e-07,3.41879741074e-05,-7.06351484857e-06,-5.76506261991e-05
29987739349,1860,29992000000,world,-4.38648822755e-06,-4.70519002012e-06,1.92911470768e-06,3.46199387246e-05,-6.60899590446e-06,-5.66969573667e-05
30007907925,1861,30008000000,world,-1.20506630331e-06,-3.71305988657e-06,3.11719299571e-06,3.573669083e-05,-6.28439960512e-06,-5.59372520322e-05
30017973237,1862,30024000000,world,1.20032928479e-05,3.27023968318e-05,-2.65988275268e-05,2.53451654419e-05,-3.80210896802e-06,-5.72833000327e-05
30038087769,1863,30040000000,world,1.12162892155e-06,-4.27054584284e-06,5.10185610297e-06,3.89819647246e-05,-6.18887856804e-06,-5.49094399439e-05
30048303435,1864,30056000000,world,2.89918722004e-06,-5.07515893157e-06,6.96376748615e-06,3.66160997709e-05,-6.89687915259e-06,-5.38249560415e-05
30068574725,1865,30072000000,world,4.65269896798e-06,-6.04654329113e-06,8.96623900659e-06,4.29985407634e-05,-7.62934675552e-06,-5.27453785274e-05
30088783393,1866,30088000000,world,5.69017209704e-06,-6.60377843742e-06,1.01063194008e-05,4.00563748822e-05,-8.3329062877e-06,-5.19757726202e-05
30129191431,1867,30120000000,world,8.49417155778e-06,-8.29438979372e-06,1.34255235892e-05,3.84415718633e-05,-1.04478760494e-05,-4.94677406755e-05
30129191431,1868,30120000000,world,8.49417155778e-06,-8.29438979372e-06,1.34255235892e-05,3.84415718633e-05,-1.04478760494e-05,-4.94677406755e-05
30149387009,1869,30136000000,world,9.22899464001e-06,-8.80692128595e-06,1.42993845457e-05,4.44796403757e-05,-1.10804824306e-05,-4.87132512355e-05
30159448040,1870,30160000000,world,-1.4105172453e-05,1.37903720384e-05,-2.2200366332e-05,2.36905615426e-05,-1.61247245111e-05,-4.50450387208e-05
30159448040,1871,30168000000,world,9.16509710701e-06,-9.02219235456e-06,1.44760342058e-05,3.80119721786e-05,-1.17242291695e-05,-4.80061461112e-05
30179631761,1872,30184000000,world,9.1916619711e-06,-9.10287217939e-06,1.45135873957e-05,4.35107176317e-05,-1.16805761105e-05,-4.80162867687e-05
30199750701,1873,30200000000,world,9.09176449671e-06,-9.11728154066e-06,1.44604302094e-05,4.01646667736e-05,-1.16561995166e-05,-4.79350832837e-05
30209829004,1874,30216000000,world,9.94191238327e-06,-9.81996001558e-06,1.56664187488e-05,3.81335118229e-05,-1.22521096783e-05,-4.69986975683e-05
30231840742,1875,30232000000,world,1.19909715e-05,-1.16235228514e-05,1.85804947004e-05,4.43856023571e-05,-1.38947933421e-05,-4.59683506783e-05
30241898125,1876,30248000000,world,1.39031125373e-05,-1.46621119818e-05,2.28295873624e-05,4.11424338141e-05,-1.67351262787e-05,-4.48745805364e-05
